1200;0.0164;0.0234;0;1535
1200;0.0000;0.0000;0;2062
1200;0.0000;0.0000;0;2013
1200;0.0000;0.0000;0;2007
1300;0.0000;0.0003;216;3922
1300;0.0189;0.0159;280;4412
1300;0.0198;0.0000;330;4348
1300;0.0000;0.0000;336;4380
1300;0.0000;0.0000;330;4348
1300;0.0000;0.0000;327;4380
1300;0.0000;0.0000;327;4348
1300;0.0000;0.0000;326;4380
1300;0.0000;0.0000;327;4348
1400;0.0627;0.0772;647;6250
1400;0.0702;0.0763;713;6316
1400;0.0618;0.0606;767;6316
1400;0.0448;0.0536;782;6250
1400;0.0453;0.0546;777;6250
1400;0.0456;0.0554;779;6316
1400;0.0466;0.0537;780;6452
1400;0.0631;0.0754;799;6383
1400;0.0551;0.0500;820;6316
1400;0.0360;0.0442;798;6316
1400;0.0417;0.0498;785;6316
1400;0.0447;0.0523;778;6186
1500;0.1234;0.1399;1164;7792
1500;0.1310;0.1471;1222;7895
1500;0.1372;0.1548;1277;8108
1500;0.1417;0.1563;1324;8219
1500;0.1371;0.1500;1352;8108
1500;0.1337;0.1455;1361;8108
1500;0.1313;0.1473;1360;8219
1500;0.1280;0.1495;1360;8108
1500;0.1287;0.1477;1363;8108
1500;0.1284;0.1455;1367;8000
1500;0.1287;0.1457;1369;8219
1500;0.1318;0.1445;1365;8219
1500;0.1386;0.1547;1394;8696
1500;0.1797;0.1917;1463;8219
1500;0.1424;0.1426;1418;8219
1500;0.1161;0.1328;1363;8108
1500;0.1235;0.1392;1353;8108
1600;0.2130;0.2419;1996;9836
1600;0.2391;0.2712;2072;10000
1600;0.2537;0.2839;2039;9836
1600;0.2239;0.2533;2014;9836
1600;0.2243;0.2573;2027;10000
1600;0.2193;0.2543;2050;9836
1600;0.2212;0.2543;2097;10000
1600;0.2379;0.2903;2116;10000
1600;0.2367;0.2549;2046;9836
1600;0.2234;0.2457;2015;9836
1600;0.2266;0.2551;2019;10000
1600;0.2244;0.2550;2021;9677
1600;0.2229;0.2547;2035;9836
1600;0.2251;0.2573;2039;9836
1600;0.2296;0.2586;2033;10000
1600;0.2314;0.2547;2035;9836
1700;0.3299;0.3462;2631;11111
1700;0.3372;0.3538;2687;11321
1700;0.3382;0.3560;2731;11111
1700;0.3502;0.3643;2730;11321
1700;0.3522;0.3631;2725;11321
1700;0.3440;0.3652;2755;11321
1700;0.3287;0.3673;2764;11538
1700;0.3303;0.3654;2712;11111
1700;0.3399;0.3594;2689;11538
1700;0.3348;0.3577;2725;11321
1700;0.3353;0.3583;2759;11321
1700;0.3358;0.3586;2773;11538
1700;0.3366;0.3638;2813;11321
1700;0.3563;0.3897;2815;11321
1700;0.3739;0.3608;2755;11111
1700;0.3284;0.3433;2743;11321
1800;0.4487;0.4632;3411;12766
1800;0.4531;0.4722;3441;12766
1800;0.4546;0.4792;3490;13043
1800;0.4528;0.4913;3565;12766
1800;0.4708;0.5135;3612;12500
1800;0.4632;0.5162;3562;12766
1800;0.4523;0.4773;3526;12500
1800;0.4549;0.4764;3486;12766
1800;0.4592;0.4837;3483;12766
1800;0.4569;0.4854;3502;12766
1800;0.4506;0.4802;3499;13043
1800;0.4515;0.4778;3537;12766
1800;0.4844;0.4836;3586;12766
1800;0.4741;0.4870;3541;12766
1800;0.4541;0.4780;3501;12766
1800;0.4608;0.4749;3473;12766
1900;0.5578;0.5901;4163;13636
1900;0.5701;0.5974;4151;13953
1900;0.5853;0.5988;4159;13953
1900;0.5943;0.6041;4160;13953
1900;0.5853;0.5973;4177;13953
1900;0.5740;0.6009;4203;13953
1900;0.5705;0.6012;4179;13636
1900;0.5637;0.5974;4187;13953
1900;0.5588;0.5902;4186;13636
1900;0.5689;0.5904;4144;13953
1900;0.5761;0.5875;4114;13953
1900;0.5737;0.5990;4110;13953
1900;0.5753;0.6111;4129;13636
1900;0.5522;0.6037;4155;13953
1900;0.5677;0.5979;4147;13953
1900;0.5705;0.6012;4154;13953
2000;0.5663;0.6062;4228;13953
2000;0.5771;0.6074;4224;13953
2000;0.5806;0.6025;4252;13636
2000;0.5875;0.5928;4218;13953
2000;0.5932;0.5998;4169;13953
2000;0.5892;0.6119;4163;13953
2000;0.5798;0.6090;4151;13953
