1200;0.0427;0.0106;0;4027
1200;0.0000;0.0000;0;4196
1200;0.0000;0.0000;0;4054
1200;0.0000;0.0000;0;4138
1200;0.0000;0.0000;0;4054
1200;0.0000;0.0000;0;4082
1200;0.0000;0.0000;0;4138
1200;0.0000;0.0000;0;4138
1300;0.0099;0.0116;0;9091
1300;0.0210;0.0213;0;8824
1300;0.0074;0.0042;0;8824
1300;0.0042;0.0044;0;8824
1300;0.0044;0.0035;0;8824
1300;0.0047;0.0034;0;8955
1300;0.0047;0.0031;0;8824
1300;0.0041;0.0030;0;9091
1300;0.0034;0.0033;0;8824
1300;0.0031;0.0036;0;8955
1300;0.0032;0.0038;0;8824
1300;0.0031;0.0037;0;8955
1300;0.0032;0.0037;0;8955
1300;0.0049;0.0051;0;9091
1300;0.0048;0.0038;0;8955
1300;0.0037;0.0036;0;8955
1300;0.0042;0.0036;0;8955
1300;0.0042;0.0038;0;8824
1400;0.0247;0.0279;188;13953
1400;0.0222;0.0268;190;13953
1400;0.0163;0.0205;199;13953
1400;0.0249;0.0295;200;13953
1400;0.0214;0.0263;200;13953
1400;0.0200;0.0236;200;13953
1400;0.0187;0.0232;199;13953
1400;0.0195;0.0235;199;13953
1400;0.0200;0.0240;200;13953
1400;0.0196;0.0240;201;13953
1400;0.0201;0.0247;202;15000
1400;0.0208;0.0245;208;13953
1400;0.0277;0.0318;207;14286
1400;0.0156;0.0211;208;13953
1400;0.0261;0.0286;206;13953
1400;0.0160;0.0223;199;13953
1500;0.0440;0.0444;335;18182
1500;0.0466;0.0478;340;18750
1500;0.0475;0.0453;346;18750
1500;0.0509;0.0495;348;18750
1500;0.0470;0.0453;349;18182
1500;0.0458;0.0435;349;18182
1500;0.0452;0.0431;348;18750
1500;0.0463;0.0428;347;18182
1500;0.0447;0.0429;347;18182
1500;0.0452;0.0424;350;18182
1500;0.0455;0.0429;350;18182
1500;0.0437;0.0427;350;18750
1500;0.0462;0.0415;349;18182
1500;0.0472;0.0417;348;18182
1500;0.0476;0.0413;348;18182
1500;0.0465;0.0410;352;18182
1600;0.0694;0.0670;535;23077
1600;0.0614;0.0739;547;22222
1600;0.0649;0.0755;559;24000
1600;0.0680;0.0807;555;24000
1600;0.0702;0.0744;555;23077
1600;0.0709;0.0721;560;22222
1600;0.0672;0.0730;562;24000
1600;0.0679;0.0731;565;22222
1600;0.0685;0.0752;562;23077
1600;0.0716;0.0746;561;23077
1600;0.0762;0.0734;563;24000
1600;0.0744;0.0739;561;23077
1600;0.0740;0.0733;566;23077
1600;0.0726;0.0729;573;23077
1600;0.0708;0.0737;574;22222
1600;0.0708;0.0746;568;23077
1700;0.0976;0.0988;767;27273
1700;0.1062;0.1011;780;27273
1700;0.1078;0.1030;799;27273
1700;0.1136;0.1068;803;27273
1700;0.1104;0.1029;800;28571
1700;0.1097;0.1022;796;28571
1700;0.1088;0.1015;803;28571
1700;0.1079;0.1010;824;28571
1700;0.1025;0.1042;832;27273
1700;0.0895;0.1107;830;26087
1700;0.0886;0.1095;831;27273
1700;0.0869;0.1099;835;27273
1700;0.0894;0.1088;830;26087
1700;0.0941;0.1072;821;26087
1700;0.0997;0.1069;823;26087
1700;0.1012;0.1064;814;27273
1800;0.1325;0.1572;1097;33333
1800;0.1465;0.1557;1117;31579
1800;0.1485;0.1559;1147;31579
1800;0.1389;0.1650;1145;31579
1800;0.1321;0.1630;1125;33333
1800;0.1422;0.1577;1121;30000
1800;0.1491;0.1535;1119;31579
1800;0.1482;0.1546;1116;30000
1800;0.1525;0.1536;1124;33333
1800;0.1542;0.1537;1141;31579
1800;0.1505;0.1551;1150;33333
1800;0.1406;0.1603;1151;31579
1800;0.1351;0.1615;1157;30000
1800;0.1334;0.1626;1159;33333
1800;0.1316;0.1625;1158;31579
1800;0.1339;0.1615;1139;31579
1900;0.0000;0.0000;0;4959
1900;0.0000;0.0000;0;3922
1900;0.0000;0.0000;0;2970
1900;0.0000;0.0000;0;1824
