1200;0.1119;0.1115;0;5217
1200;0.1001;0.1014;0;5357
1200;0.0996;0.0972;0;5405
1200;0.0994;0.0967;0;5405
1200;0.0989;0.0963;0;5357
1200;0.0991;0.0961;0;5357
1200;0.0991;0.0961;0;5405
1200;0.0988;0.0959;0;5357
1200;0.0988;0.0960;0;5357
1200;0.0986;0.0957;0;5455
1200;0.0987;0.0957;0;5405
1300;0.1096;0.1059;119;10714
1300;0.1094;0.1067;125;10909
1300;0.1103;0.1072;131;10909
1300;0.1097;0.1065;133;11111
1300;0.1094;0.1064;134;10714
1300;0.1092;0.1064;133;10909
1300;0.1090;0.1065;133;11111
1300;0.1091;0.1065;133;11111
1300;0.1088;0.1063;133;10714
1300;0.1086;0.1062;133;10909
1300;0.1089;0.1059;133;10909
1300;0.1092;0.1056;133;10909
1300;0.1093;0.1057;133;10909
1300;0.1093;0.1059;133;10909
1300;0.1092;0.1058;133;10909
1300;0.1085;0.1057;132;10909
1400;0.1237;0.1180;263;15385
1400;0.1240;0.1189;269;15385
1400;0.1244;0.1194;277;15789
1400;0.1249;0.1209;281;15385
1400;0.1245;0.1205;281;15385
1400;0.1253;0.1196;280;15789
1400;0.1256;0.1190;279;15789
1400;0.1256;0.1184;278;15385
1400;0.1254;0.1185;279;15789
1400;0.1255;0.1190;279;15789
1400;0.1254;0.1186;278;15385
1400;0.1257;0.1182;277;15789
1400;0.1259;0.1182;278;15385
1400;0.1257;0.1183;279;15385
1400;0.1265;0.1177;279;15385
1400;0.1264;0.1178;279;15385
1500;0.1438;0.1327;433;19355
1500;0.1468;0.1343;442;20000
1500;0.1474;0.1350;454;20000
1500;0.1489;0.1370;459;19355
1500;0.1493;0.1371;459;19355
1500;0.1485;0.1369;458;20000
1500;0.1483;0.1362;457;20000
1500;0.1491;0.1358;456;19355
1500;0.1492;0.1360;455;19355
1500;0.1489;0.1362;455;20000
1500;0.1493;0.1367;471;19355
1500;0.1526;0.1409;471;20000
1500;0.1493;0.1390;456;19355
1500;0.1490;0.1369;455;19355
1500;0.1503;0.1389;455;19355
1500;0.1511;0.1391;454;20000
1600;0.1724;0.1644;680;25000
1600;0.1749;0.1649;690;25000
1600;0.1755;0.1650;700;24000
1600;0.1771;0.1682;705;23077
1600;0.1783;0.1680;707;24000
1600;0.1781;0.1695;703;23077
1600;0.1769;0.1695;700;25000
1600;0.1759;0.1702;697;23077
1600;0.1757;0.1688;698;25000
1600;0.1764;0.1690;699;25000
1600;0.1752;0.1712;701;25000
1600;0.1747;0.1717;703;25000
1600;0.1748;0.1726;703;23077
1600;0.1756;0.1714;699;25000
1600;0.1792;0.1689;696;23077
1600;0.1809;0.1673;692;24000
1700;0.1988;0.1830;848;26087
1700;0.1988;0.1855;848;25000
1700;0.1988;0.1852;845;28571
1700;0.1980;0.1879;843;27273
1700;0.1960;0.1892;845;26087
1700;0.1962;0.1884;848;28571
1700;0.1974;0.1892;850;26087
1700;0.1988;0.1884;848;27273
1700;0.1963;0.1917;846;27273
1700;0.1948;0.1918;844;26087
1700;0.1932;0.1919;843;26087
1700;0.1955;0.1911;844;26087
1700;0.1968;0.1928;844;26087
1700;0.1987;0.1921;847;26087
1700;0.1979;0.1943;852;27273
1700;0.1976;0.1954;852;26087
1800;0.2279;0.2044;1026;31579
1800;0.2339;0.2038;1034;30000
1800;0.2309;0.2060;1040;28571
1800;0.2321;0.2058;1036;30000
1800;0.2307;0.2062;1035;28571
1800;0.2323;0.2070;1034;28571
1800;0.2312;0.2084;1030;28571
1800;0.2317;0.2073;1026;28571
1800;0.2287;0.2071;1023;30000
1800;0.2242;0.2115;1023;30000
1800;0.2244;0.2129;1032;30000
1800;0.2248;0.2147;1035;30000
1800;0.2234;0.2142;1031;28571
1800;0.2242;0.2107;1023;27273
1800;0.2338;0.2074;1018;28571
1800;0.2357;0.2058;1019;28571
